PUBMEDID	DISEASE.TRAIT	ACCESSION_ID	N_num	HARMONISED_FILE_URL
33067605	CD40 ligand levels	GCST90011997	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011997/harmonised/33067605-GCST90011997-EFO_0004790.h.tsv.gz
33067605	Osteoprotegerin levels	GCST90012002	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012002/harmonised/33067605-GCST90012002-EFO_0005918.h.tsv.gz
33067605	Growth differentiation factor-15 levels	GCST90011998	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011998/harmonised/33067605-GCST90011998-EFO_0009181.h.tsv.gz
33067605	Placenta growth factor levels	GCST90011999	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90011001-GCST90012000/GCST90011999/harmonised/33067605-GCST90011999-EFO_0010626.h.tsv.gz
33067605	Interleukin-1-receptor antagonist levels	GCST90012004	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012004/harmonised/33067605-GCST90012004-EFO_0004754.h.tsv.gz
33067605	Interleukin-6 levels	GCST90012005	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012005/harmonised/33067605-GCST90012005-EFO_0004810.h.tsv.gz
33067605	Cystatin-B levels	GCST90012006	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012006/harmonised/33067605-GCST90012006-EFO_0010593.h.tsv.gz
33067605	TNF-related apoptosis-inducing ligand levels	GCST90012011	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012011/harmonised/33067605-GCST90012011-EFO_0008300.h.tsv.gz
33067605	kallikrein-11 levels	GCST90012012	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012012/harmonised/33067605-GCST90012012-EFO_0010573.h.tsv.gz
33067605	Angiopoietin-1 receptor levels	GCST90012013	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012013/harmonised/33067605-GCST90012013-EFO_0010600.h.tsv.gz
33067605	Tissue factor levels	GCST90012014	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012014/harmonised/33067605-GCST90012014-EFO_0010623.h.tsv.gz
33875891	aparc-DKTatlas lh volume pericalcarine	GCST90002881	21282	NA
33875891	aparc-DKTatlas lh volume postcentral	GCST90002882	21282	NA
33875891	aparc-DKTatlas lh volume precentral	GCST90002884	21282	NA
33875891	aparc-DKTatlas lh volume precuneus	GCST90002885	21282	NA
33875891	aparc-DKTatlas lh volume rostralmiddlefrontal	GCST90002887	21282	NA
33875891	aparc-DKTatlas lh volume superiorparietal	GCST90002889	21282	NA
33875891	aparc-DKTatlas lh volume supramarginal	GCST90002891	21282	NA
33875891	aparc-DKTatlas lh volume insula	GCST90002893	21282	NA
33875891	aparc-DKTatlas rh volume cuneus	GCST90002896	21282	NA
33875891	aparc-DKTatlas rh volume fusiform	GCST90002898	21282	NA
33875891	aparc-DKTatlas rh volume lateraloccipital	GCST90002902	21282	NA
33875891	IDP dMRI TBSS MO Cerebral peduncle R	GCST90003966	20860	NA
33875891	IDP dMRI TBSS MO Cerebral peduncle L	GCST90003967	20860	NA
33875891	IDP dMRI TBSS MO Posterior limb of internal capsule R	GCST90003970	20860	NA
33875891	IDP dMRI TBSS MO Posterior limb of internal capsule L	GCST90003971	20860	NA
33875891	BA-exvivo rh volume BA3a	GCST90002851	21281	NA
33875891	BA-exvivo rh volume BA3b	GCST90002852	21281	NA
33875891	BA-exvivo rh volume BA4a	GCST90002853	21281	NA
33875891	BA-exvivo rh volume BA4p	GCST90002854	21281	NA
33875891	BA-exvivo rh volume BA6	GCST90002855	21281	NA
33875891	BA-exvivo rh volume BA45	GCST90002857	21281	NA
33875891	BA-exvivo rh volume V1	GCST90002858	21281	NA
33875891	BA-exvivo rh volume V2	GCST90002859	21281	NA
33875891	BA-exvivo rh volume MT	GCST90002860	21281	NA
33875891	aparc-DKTatlas lh volume caudalanteriorcingulate	GCST90002863	21282	NA
33875891	aparc-DKTatlas lh volume caudalmiddlefrontal	GCST90002864	21282	NA
33875891	aparc-DKTatlas lh volume cuneus	GCST90002865	21282	NA
33875891	aparc-DKTatlas lh volume lateraloccipital	GCST90002871	21282	NA
33875891	aparc-DKTatlas lh volume lingual	GCST90002873	21282	NA
33875891	aparc-DKTatlas lh volume parsopercularis	GCST90002878	21282	NA
33875891	aparc-DKTatlas lh volume parstriangularis	GCST90002880	21282	NA
33067605	Cathepsin D levels	GCST90012053	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012053/harmonised/33067605-GCST90012053-EFO_0010611.h.tsv.gz
33067605	Receptor for advanced glycosylation end products levels	GCST90012054	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012054/harmonised/33067605-GCST90012054-EFO_0010762.h.tsv.gz
33067605	C-C motif chemokine 3 levels	GCST90012055	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012055/harmonised/33067605-GCST90012055-EFO_0008051.h.tsv.gz
33067605	Matrix metalloproteinase-7 levels	GCST90012056	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012056/harmonised/33067605-GCST90012056-EFO_0010591.h.tsv.gz
33067605	C-X-C motif chemokine 6 levels	GCST90012057	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012057/harmonised/33067605-GCST90012057-EFO_0008059.h.tsv.gz
33067605	Melusin levels	GCST90012058	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012058/harmonised/33067605-GCST90012058-EFO_0004747.h.tsv.gz
33067605	C-X-C motif chemokine 16 levels	GCST90012059	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012059/harmonised/33067605-GCST90012059-EFO_0004747.h.tsv.gz
33875891	IDP dMRI TBSS L1 Superior corona radiata L	GCST90004100	20860	NA
33875891	IDP dMRI TBSS L1 Posterior corona radiata R	GCST90004101	20860	NA
33875891	IDP dMRI TBSS L1 Posterior corona radiata L	GCST90004102	20860	NA
33875891	IDP dMRI TBSS L1 Sagittal stratum R	GCST90004105	20860	NA
33875891	IDP dMRI TBSS L1 Sagittal stratum L	GCST90004106	20860	NA
33875891	IDP dMRI TBSS L1 External capsule R	GCST90004107	20860	NA
33875891	IDP dMRI TBSS L1 External capsule L	GCST90004108	20860	NA
33875891	IDP dMRI TBSS L1 Cingulum cingulate gyrus R	GCST90004109	20860	NA
33875891	IDP dMRI TBSS L1 Cingulum hippocampus R	GCST90004111	20860	NA
33875891	IDP dMRI TBSS L1 Cingulum hippocampus L	GCST90004112	20860	NA
33875891	IDP dMRI TBSS L1 Superior longitudinal fasciculus R	GCST90004115	20860	NA
33875891	IDP dMRI TBSS L1 Superior longitudinal fasciculus L	GCST90004116	20860	NA
33875891	IDP dMRI TBSS L1 Superior fronto-occipital fasciculus R	GCST90004117	20860	NA
33875891	IDP dMRI TBSS L1 Uncinate fasciculus L	GCST90004120	20860	NA
33875891	IDP dMRI TBSS L2 Middle cerebellar peduncle	GCST90004123	20860	NA
33875891	IDP dMRI TBSS L2 Pontine crossing tract	GCST90004124	20860	NA
33875891	IDP dMRI TBSS L2 Genu of corpus callosum	GCST90004125	20860	NA
33875891	IDP dMRI TBSS L2 Body of corpus callosum	GCST90004126	20860	NA
33875891	IDP dMRI TBSS L2 Splenium of corpus callosum	GCST90004127	20860	NA
33875891	IDP dMRI TBSS L2 Fornix	GCST90004128	20860	NA
33875891	IDP dMRI TBSS L2 Corticospinal tract R	GCST90004129	20860	NA
33875891	IDP dMRI TBSS L2 Inferior cerebellar peduncle R	GCST90004133	20860	NA
33875891	IDP dMRI TBSS L2 Anterior corona radiata L	GCST90004146	20860	NA
33875891	IDP dMRI TBSS L2 Superior corona radiata R	GCST90004147	20860	NA
33875891	IDP dMRI TBSS L2 Superior corona radiata L	GCST90004148	20860	NA
33875891	IDP dMRI TBSS L2 Posterior corona radiata R	GCST90004149	20860	NA
33875891	IDP dMRI TBSS L2 Posterior corona radiata L	GCST90004150	20860	NA
33875891	IDP dMRI TBSS L2 Posterior thalamic radiation R	GCST90004151	20860	NA
33875891	IDP dMRI TBSS L2 Posterior thalamic radiation L	GCST90004152	20860	NA
33875891	IDP dMRI TBSS L2 Sagittal stratum R	GCST90004153	20860	NA
33875891	IDP dMRI TBSS L2 Sagittal stratum L	GCST90004154	20860	NA
33875891	IDP dMRI TBSS L2 External capsule R	GCST90004155	20860	NA
33875891	IDP dMRI TBSS L2 External capsule L	GCST90004156	20860	NA
33875891	aparc-a2009s rh volume G+S-subcentral	GCST90003002	21282	NA
33875891	aparc-a2009s rh volume G-cingul-Post-ventral	GCST90003008	21282	NA
33875891	aparc-a2009s rh volume G-cuneus	GCST90003009	21282	NA
33875891	aparc-a2009s rh volume G-front-inf-Triangul	GCST90003012	21281	NA
33875891	aparc-a2009s rh volume G-occipital-sup	GCST90003018	21282	NA
33875891	aparc-a2009s rh volume G-pariet-inf-Supramar	GCST90003024	21282	NA
33875891	aparc-a2009s rh volume G-parietal-sup	GCST90003025	21282	NA
33875891	aparc-a2009s rh volume G-postcentral	GCST90003026	21282	NA
33875891	IDP dMRI TBSS L2 Superior cerebellar peduncle R	GCST90004135	20860	NA
33875891	IDP dMRI TBSS L2 Superior cerebellar peduncle L	GCST90004136	20860	NA
33875891	IDP dMRI TBSS L2 Cerebral peduncle R	GCST90004137	20860	NA
33875891	IDP dMRI TBSS L2 Anterior limb of internal capsule R	GCST90004139	20860	NA
33875891	IDP dMRI TBSS L2 Anterior limb of internal capsule L	GCST90004140	20860	NA
33875891	IDP dMRI TBSS L2 Posterior limb of internal capsule R	GCST90004141	20860	NA
33875891	IDP dMRI TBSS L2 Posterior limb of internal capsule L	GCST90004142	20860	NA
33875891	IDP dMRI TBSS L2 Retrolenticular part of internal capsule R	GCST90004143	20860	NA
33875891	IDP dMRI TBSS L2 Retrolenticular part of internal capsule L	GCST90004144	20860	NA
33875891	IDP dMRI TBSS L2 Anterior corona radiata R	GCST90004145	20860	NA
33230300	Diastolic blood pressure	GCST90000063	870217	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90000001-GCST90001000/GCST90000063/harmonised/33230300-GCST90000063-EFO_0006336.h.tsv.gz
33875891	IDP dMRI ProbtrackX L1 unc r	GCST90004272	20860	NA
33875891	IDP dMRI ProbtrackX L2 ar l	GCST90004273	20860	NA
33875891	IDP dMRI ProbtrackX L2 ar r	GCST90004274	20860	NA
33875891	IDP dMRI ProbtrackX L2 atr l	GCST90004275	20860	NA
33875891	IDP dMRI ProbtrackX L2 atr r	GCST90004276	20860	NA
33875891	IDP dMRI ProbtrackX L2 cgc l	GCST90004277	20860	NA
33875891	IDP dMRI ProbtrackX L2 cgc r	GCST90004278	20860	NA
33875891	IDP dMRI ProbtrackX L2 cst l	GCST90004281	20860	NA
33875891	IDP dMRI ProbtrackX L2 cst r	GCST90004282	20860	NA
33875891	IDP dMRI ProbtrackX L2 fma	GCST90004283	20860	NA
33875891	IDP dMRI ProbtrackX L2 fmi	GCST90004284	20860	NA
33875891	IDP dMRI ProbtrackX L2 ifo l	GCST90004285	20860	NA
33875891	IDP dMRI ProbtrackX L2 ifo r	GCST90004286	20860	NA
33875891	aparc-pial lh area supramarginal	GCST90003171	21282	NA
33875891	aparc-pial rh area TotalSurface	GCST90003174	21282	NA
33875891	aparc-pial rh area caudalmiddlefrontal	GCST90003177	21282	NA
33875891	aparc-pial rh area cuneus	GCST90003178	21282	NA
33875891	aparc-pial rh area fusiform	GCST90003180	21282	NA
33875891	aparc-pial rh area inferiorparietal	GCST90003181	21282	NA
33875891	aparc-pial rh area lateraloccipital	GCST90003184	21282	NA
33875891	aparc-pial rh area lateralorbitofrontal	GCST90003185	21282	NA
33875891	aparc-pial rh area lingual	GCST90003186	21282	NA
33875891	aparc-pial rh area parsopercularis	GCST90003191	21282	NA
33875891	aparc-pial rh area parstriangularis	GCST90003193	21282	NA
33875891	IDP dMRI ProbtrackX L1 fmi	GCST90004257	20860	NA
33875891	aparc-Desikan rh area superiorparietal	GCST90003135	21282	NA
33875891	aparc-Desikan rh area supramarginal	GCST90003137	21282	NA
33875891	aparc-pial lh area TotalSurface	GCST90003141	21282	NA
33875891	aparc-pial lh area caudalmiddlefrontal	GCST90003144	21282	NA
33875891	aparc-pial lh area cuneus	GCST90003145	21282	NA
33875891	aparc-pial lh area lateraloccipital	GCST90003151	21282	NA
33875891	aparc-pial lh area lateralorbitofrontal	GCST90003152	21282	NA
33875891	aparc-pial lh area lingual	GCST90003153	21282	NA
33875891	aparc-pial lh area parstriangularis	GCST90003160	21282	NA
33875891	aparc-pial lh area pericalcarine	GCST90003161	21282	NA
33875891	aparc-pial lh area postcentral	GCST90003162	21282	NA
33875891	aparc-pial lh area precentral	GCST90003164	21282	NA
33875891	aparc-pial lh area precuneus	GCST90003165	21282	NA
33875891	aparc-pial lh area rostralmiddlefrontal	GCST90003167	21282	NA
33875891	aparc-pial lh area superiorparietal	GCST90003169	21282	NA
33875891	IDP dMRI ProbtrackX L1 ifo l	GCST90004258	20860	NA
33875891	IDP dMRI ProbtrackX L1 ifo r	GCST90004259	20860	NA
33875891	IDP dMRI ProbtrackX L1 ilf l	GCST90004260	20860	NA
33875891	IDP dMRI ProbtrackX L1 ilf r	GCST90004261	20860	NA
33875891	IDP dMRI ProbtrackX L1 ptr l	GCST90004265	20860	NA
33875891	IDP dMRI ProbtrackX L1 slf l	GCST90004267	20860	NA
33875891	IDP dMRI ProbtrackX L1 slf r	GCST90004268	20860	NA
33875891	IDP dMRI ProbtrackX L1 str l	GCST90004269	20860	NA
33875891	IDP dMRI ProbtrackX L1 str r	GCST90004270	20860	NA
33875891	IDP dMRI ProbtrackX L1 unc l	GCST90004271	20860	NA
30048462	Heel bone mineral density	GCST006433	394929	NA
33875891	wg rh intensity-contrast temporalpole	GCST90003859	21282	NA
33875891	wg rh intensity-contrast transversetemporal	GCST90003860	21281	NA
33875891	wg rh intensity-contrast insula	GCST90003861	21282	NA
33875891	IDP T2 FLAIR BIANCA WMH volume	GCST90003862	21381	NA
33875891	IDP SWI T2star left thalamus	GCST90003863	20043	NA
33875891	IDP SWI T2star right thalamus	GCST90003864	20043	NA
33875891	IDP SWI T2star left caudate	GCST90003865	20043	NA
33875891	IDP SWI T2star right caudate	GCST90003866	20043	NA
33875891	IDP SWI T2star left putamen	GCST90003867	20043	NA
32895543	Reaction time	GCST90011294	330024	NA
32895543	Cognitive traits (MTAG)	GCST90011293	331679	NA
33067605	Stem cell factor levels	GCST90012023	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012023/harmonised/33067605-GCST90012023-EFO_0008291.h.tsv.gz
33067605	Interleukin-18 levels	GCST90012024	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012024/harmonised/33067605-GCST90012024-EFO_0004581.h.tsv.gz
33067605	Interleukin-6 receptor subunit alpha levels	GCST90012025	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012025/harmonised/33067605-GCST90012025-EFO_0008187.h.tsv.gz
33067605	Tumor necrosis factor receptor 2 levels	GCST90012026	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012026/harmonised/33067605-GCST90012026-EFO_0008384.h.tsv.gz
33067605	Matrix metalloproteinase-3 levels	GCST90012027	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012027/harmonised/33067605-GCST90012027-EFO_0004744.h.tsv.gz
33067605	TNF-related apoptosis-inducing ligand receptor 2 levels	GCST90012021	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012021/harmonised/33067605-GCST90012021-EFO_0004747.h.tsv.gz
33067605	Fibroblast growth factor 23 levels	GCST90012022	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012022/harmonised/33067605-GCST90012022-EFO_0009381.h.tsv.gz
34446064	Obstructive sleep apnea trait (apnea hypopnea index)	GCST90091016	10545	NA
34446064	Obstructive sleep apnea trait (average oxyhemoglobin desaturation per event)	GCST90091017	10060	NA
34446064	Obstructive sleep apnea trait (average oxyhemoglobin saturation across sleep episode)	GCST90091021	21126	NA
34446064	Obstructive sleep apnea trait (average oxyhemoglobin saturation across sleep episode)	GCST90091023	10759	NA
34446064	Obstructive sleep apnea trait (minimum oxyhemoglobin saturation across sleep episode)	GCST90091025	21128	NA
34446064	Obstructive sleep apnea trait (minimum oxyhemoglobin saturation across sleep episode)	GCST90091027	10652	NA
34446064	Obstructive sleep apnea trait (minimum oxyhemoglobin saturation across sleep episode)	GCST90091029	10476	NA
34446064	Obstructive sleep apnea trait (percentage sleep with oxyhemoglobin saturation less than 90%)	GCST90091032	10759	NA
33875891	IDP dMRI TBSS MD Posterior limb of internal capsule L	GCST90004046	20860	NA
33875891	IDP dMRI TBSS MD Retrolenticular part of internal capsule R	GCST90004047	20860	NA
33875891	IDP dMRI TBSS MD Retrolenticular part of internal capsule L	GCST90004048	20860	NA
33875891	IDP dMRI TBSS MD Anterior corona radiata R	GCST90004049	20860	NA
33875891	IDP dMRI TBSS MD Anterior corona radiata L	GCST90004050	20860	NA
33875891	IDP dMRI TBSS MD Superior corona radiata R	GCST90004051	20860	NA
33875891	IDP dMRI TBSS MD Superior corona radiata L	GCST90004052	20860	NA
33875891	IDP dMRI TBSS MD Posterior corona radiata R	GCST90004053	20860	NA
33875891	IDP dMRI TBSS MD Posterior corona radiata L	GCST90004054	20860	NA
33875891	IDP dMRI TBSS MD Posterior thalamic radiation R	GCST90004055	20860	NA
33067605	Agouti-related protein levels	GCST90012063	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012063/harmonised/33067605-GCST90012063-EFO_0008016.h.tsv.gz
33067605	Tumor necrosis factor receptor superfamily member 5 levels	GCST90012065	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012065/harmonised/33067605-GCST90012065-EFO_0010607.h.tsv.gz
33067605	Tissue-type plasminogen activator levels	GCST90012066	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012066/harmonised/33067605-GCST90012066-EFO_0004791.h.tsv.gz
33067605	Proheparin-binding EGF-like growth factor levels	GCST90012067	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012067/harmonised/33067605-GCST90012067-EFO_0004747.h.tsv.gz
33067605	Endothelial cell-specific molecule 1 levels	GCST90012068	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012068/harmonised/33067605-GCST90012068-EFO_0004747.h.tsv.gz
33067605	vascular endothelial growth factor D levels	GCST90012069	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012069/harmonised/33067605-GCST90012069-EFO_0010575.h.tsv.gz
33067605	Matrix metalloproteinase-12 levels	GCST90012070	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012070/harmonised/33067605-GCST90012070-EFO_0010590.h.tsv.gz
33067605	Dickkopf-related protein 1 levels	GCST90012060	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012060/harmonised/33067605-GCST90012060-EFO_0010620.h.tsv.gz
33067605	SIR2-like protein 2 levels	GCST90012061	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012061/harmonised/33067605-GCST90012061-EFO_0004747.h.tsv.gz
33067605	Galanin peptide levels	GCST90012062	21758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012062/harmonised/33067605-GCST90012062-EFO_0010615.h.tsv.gz
34957435	Stool frequency	GCST90002250	167875	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90002001-GCST90003000/GCST90002250/harmonised/34957435-GCST90002250-EFO_0600084.h.tsv.gz
34957435	Stool frequency	GCST012638	70998	NA
34957435	Stool frequency	GCST012637	92618	NA
33875891	aparc-a2009s rh volume G-precentral	GCST90003027	21282	NA
33875891	aparc-a2009s rh volume G-precuneus	GCST90003028	21282	NA
33875891	aparc-a2009s rh volume Lat-Fis-ant-Vertical	GCST90003038	21269	NA
33875891	aparc-a2009s rh volume Pole-occipital	GCST90003040	21282	NA
33875891	aparc-a2009s rh volume S-calcarine	GCST90003042	21282	NA
33875891	aparc-a2009s rh volume S-central	GCST90003043	21282	NA
33875891	aparc-a2009s rh volume S-collat-transv-ant	GCST90003048	21282	NA
33875891	aparc-a2009s rh volume S-front-inf	GCST90003050	21282	NA
